ID,Name,Description,Tree_Is_Rooted,Tree_Type,Tree_Branch_Length_Unit,Media_ID,Source,Regions,Node_Metadata,Source_Comment
23105,23105,Wakashan: Ethnologue 2013,Yes,summary,,23105,,North America,Alternative_Names;Comment;Geography;Status,"Fennig, Charles D., M. Paul Lewis & Gary  Simons (eds.). 2013. Ethnologue: Languages of the World, Seventeenth edition, Ethnologue: Languages of the World.  http://www.ethnologue.com.  (09 April, 2013.)"
23125,23125,Gulf District Isolates: Franklin 1975,Yes,summary,,23125,,Pacific,Alternative_Names;Comment;Geography,"Franklin, Karl J. 1975. Isolates: Gulf District. In Pacific Linguistics, vol. 1, 891-895. Canberra: Australian National University."
23145,23145,Niger-Saharan: Blench 1995,Yes,summary,,23145,,Africa,Alternative_Names;Comment,"Blench, Roger. 1992. Is Niger-Congo simply a branch of Nilo-Saharan?, Proceedings: Fifth Nilo-Saharan Linguistics Colloquium. Nice: Rudiger Koppe."
23167,23167,"Afro-Asiatic: Greenberg 1950, 1955",Yes,summary,,23167,Greenberg-1955,Africa,Alternative_Names;Comment,"Greenberg, Joseph H. 1955. Studies in African Linguistics Classification. New Haven: The Compass Publishing Company."
23168,23168,West Papuan Phylum: Capell 1975,Yes,summary,,23168,,Pacific,Alternative_Names;Comment;Geography,"Capell, Arthur. 1975. The ""West Papuan Phylum"": General, and timor and Areas Further West. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 667-716. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
23186,23186,South-Eastern Trans-New Guinea Phylum Languages: Dutton 1975,Yes,summary,,23186,,Pacific,Alternative_Names;Comment;Geography;Status,"Dutton, Tom E. 1975. South-Eastern Trans-New Guinea Phylum Languages. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 613-664. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
23226,23226,Sko Phylum: Baron 1983,Yes,summary,,23226,,Pacific,,"Baron, Wietze. 1983. Kwomtari Survey, ms."
23238,23238,"Nilo-Saharan: Greenberg 1966, 1971",Yes,summary,,23238,Greenberg-1966,Africa,Alternative_Names;Comment,"Greenberg, Joseph H. 1966. Nilo-Saharan. In Joseph H. Greenberg, The Languages of Africa, 130-148. Bloomington: Indiana University."
23241,23241,Nilotic: Westermann 1912,Yes,summary,,23241,,Africa,Alternative_Names;Comment;Geography,"Westermann, Diedrich. 1912. The Shilluk People: Their Language and Folklore."
23269,23269,"Lolo-Burmese, subtree of Sino-Tibetan: Pieros 1997",Yes,summary,,23269,,Asia,Comment,"1997. Lolo-Burmese linguistic archaeology, vol. 27, 233-239. Parkville, Australia: Ilia Pieros."
23285,23285,Formosan: Peiros 2008,Yes,summary,,23285,,Pacific,Alternative_Names;Comment;Geography,"Peiros, Ilia. 2008. The Formosan language family. In Roger  Blench, Marie  Lin, Ilia  Peiros, Malcolm D. Ross & Alicia  Sanchez-Mazas (eds.), Past Human Migrations in East Asia Matching archaeology, linguistics and genetics, 182-210. London and New York: Routledge: Taylor and Francis Group."
23305,23305,East Bird's Head: C.L. Voorhoeve 1975,Yes,summary,,23305,,Pacific,Alternative_Names;Comment;Geography,"Voorhoeve, C L. 1975. West Papuan Phylum Languages on the Mainland of New Guinea: Bird's Head (Vogelkop) Peninsula. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 717-728. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
23325,23325,Geelvink Bay: C.L. Voorhoeve 1975,Yes,summary,,23325,,Pacific,Alternative_Names;Comment;Geography,"Voorhoeve, C L. 1975. West Papuan Phylum Languages on the Mainland of New Guinea: Bird's Head (Vogelkop) Peninsula. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 717-728. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
23345,23345,South and Central New Guinea Phylum: Voorhoeve 1968,Yes,summary,,23345,,Pacific,Alternative_Names;Comment;Geography,"Voorhoeve, C L. 1968. The Central and South New Guinea Phylum: a report on the language situation in south New Guinea, Papers in New Guinea Linguistics No. 8, vol. Series A-16, 1-17. Canberra: Pacific Linguistics."
23367,23367,"Semitic, subtree of Afro-Asiatic: Kitchen, Ehret, Assefa, and Mulligan 2009",Yes,summary,,23367,,Africa,Comment;Status,"Assefa, Shiferaw , Christopher  Ehret, Andrew  Kitchen & Connie J Mulligan. 2009. Bayesian phylogenetic analysis of Semitic languages identifies an Early Bronze Age origin of Semitic in the Near East."
23385,23385,Witotoan: Ethnologue 2013,Yes,summary,,23385,,South America,Geography,"Fennig, Charles D., M. Paul Lewis & Gary  Simons (eds.). 2013. Ethnologue: Languages of the World, Seventeenth edition, Ethnologue: Languages of the World.  http://www.ethnologue.com.  (09 April, 2013.)"
23386,23386,"Formosan, subtree of Austronesian: Li 2006",Yes,summary,,23386,,Pacific,Alternative_Names;Comment,"Li, Paul. . The Internal Relationships of Formosan Languages, Tenth International Conference on Austronesian Linguistics."
23446,23446,The Madang-Adelbert Range Sub-Phylum: Z'graggen 1975,Yes,summary,,23446,Zgraggen-1975,Pacific,Alternative_Names;Comment;Geography,"Z'graggen, J. 1975. The Madang-Adelbert Range Sub-Phylum. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 569-612. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
23465,23465,Tai-Kadai: Thurgood 1994,Yes,summary,,23465,,Asia,Alternative_Names;Comment;Geography,"Thurgood, Graham Ward. 1994. Tai-Kadai and Austronesian: The Nature of the Historical Relationship, Oceanic Linguistics, No. 2 edn., vol. 33, 345-368."
23485,23485,Tai-Kadai as a subgroup of Austronesian: Sagart 2005,Yes,summary,,23485,,Asia;Pacific,Comment;Geography;Start_Date,"Sagart, Laurent. 2005. Tai-Kadai as a subgroup of Austronesian. In Roger  Blench, Laurent  Sagart & Alicia  Sanchez-Mazas (eds.), The Peopling of East Asia: Putting together archaeology, linguistics and genetics, 271-280. New York: Routledge. ISBN 0-415-32242-1"
23531,23531,Maipure: Gilij (in Campbell and Grondona 2012),Yes,summary,,23531,,South America,Alternative_Names;Comment,"Campbell, Lyle  & Verónica  Grondona. 2012. Classification of the indigenous languages of South America. In Lyle  Campbell, Verónica  Grondona & Hans Henrich Hock (eds.), The Indigenous Languages of South America: A Comprehensive Guide, 59-166. Berlin:  Mouton de Gruyter."
23548,23548,"Caribe: Gilij (in Campbell, Grondona 2012)",Yes,summary,,23548,,South America,Alternative_Names;Comment,"Campbell, Lyle  & Verónica  Grondona. 2012. Classification of the indigenous languages of South America. In Lyle  Campbell, Verónica  Grondona & Hans Henrich Hock (eds.), The Indigenous Languages of South America: A Comprehensive Guide, 59-166. Berlin:  Mouton de Gruyter."
23565,23565,"Prehistoric linguistic relationships of Tai-Kadai: Lee 2011, 2012",Yes,summary,,23565,,Asia,Alternative_Names;Comment;End_Date;Geography;Start_Date,"Lee, Hugo Y. H. 2011. Some Remarks on Reconstructing the Prehistoric Linguistic Relationships of the Tai-Kadai Language Family and Its Putative Linguistic Affiliations with Other Language Families: A Review Article, International Review of Social Sciences and Humanities, 1 edn., vol. 2, 163-175. , Clontz, Jack  & Hugo Y.-H. Lee. 2012. Reviewing the prehistoric linguistic relationships of the Tai–Kadai language family and its putative linguistic affiliations: a meta–analysis study and abbreviation edition, Journal of Liberal Arts, 1 edn., vol. 4, 20-38."
23585,23585,Sáliva- Gilij (in Campbell and Grondona 2012),Yes,summary,,23585,,South America,Alternative_Names;Comment,"Campbell, Lyle  & Verónica  Grondona. 2012. Classification of the indigenous languages of South America. In Lyle  Campbell, Verónica  Grondona & Hans Henrich Hock (eds.), The Indigenous Languages of South America: A Comprehensive Guide, 59-166. Berlin:  Mouton de Gruyter."
23608,23608,East Central Trans-New Guinea Phylum: Wurm 1975,Yes,summary,,23608,Wurm-1975-ectng,Pacific,Alternative_Names;Comment,"Wurm, Stephen A. 1975. East Central Trans-New Guinea Phylum Languages. In Stephen A Wurm (ed.),  Papuan languages and the New Guinea linguistic scene: New Guinea area languages and language study, vol. 1, 461-526. Canberra: Dept. of Linguistics, Research School of Pacific Studies, Australian National University."
23616,23616,Afro-Asiatic: Militarev 2005,Yes,summary,,23616,,Africa,Alternative_Names;Comment;End_Date,"Militarev, Alexander. 2005. Once more about glottochronology and the comparative method: the Omotic-Afrasian case. In , 339-408. Moscow: RSUH Publishers."
23617,23617,"Proto Post-Central Malayo-Polynesian, a subtree of Austronesian: Mills 1991",Yes,summary,,23617,,Pacific,Alternative_Names;Comment;Geography,"Mills, Roger F. 1991. Tanimbar-Kei: An Eastern Indonesian Subgroup, Currents in Pacific Linguistics: Papers o Austronesian languages and ethnolinguistics in honour of George W. Grace, vol. Series C - 117, 241-263. Canberra: Pacific Linguistics."
23630,23630,Uto-Aztecan: Composite,Yes,summary,,23630,Ruhlen-1991[366-377];Mithun-1999[539];wals-book;Campbell-1997[134];Ethnologue17,Central America;North America,Alternative_Names;Comment;Geography;Status,"Ruhlen, Merritt. 1991. A Guide to the World's Languages, vol. 1: Classification, 366-377. Stanford: Stanford University Press. ISBN 0-8047-1894-6, Mithun, Marianne. 1999. The Languages of Native North America, 539. Cambridge: Cambridge University Press. ISBN 0-521-23228-7, Comrie, Bernard , Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.). 2005. The World Atlas of Language Structures. New York: Oxford University Press. ISBN 0199255911, Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 134. Oxford: Oxford University Press. ISBN 0195094271, Fennig, Charles D., M. Paul Lewis & Gary  Simons (eds.). 2013. Ethnologue: Languages of the World, Seventeenth edition, Ethnologue: Languages of the World.  http://www.ethnologue.com.  (09 April, 2013.)"
23658,23658,"Afrasian: Diakonoff 1996, 1998",Yes,summary,,23658,,Africa,Alternative_Names;Comment;Geography,"1998. Journal of Semitic Studies, vol. 43, 209-219. , Diakonoff, Igor. 1996. Some Reflection on the Afrasian Linguistic Macrofamily, Journal of Near Eastern Studies, vol. 55, 293-294."
23659,23659,"Biu-Mandara, a subtree of Afro-Asiatic: Gravina 2009",Yes,summary,,23659,,Africa,Alternative_Names;Comment,"Gravina, Richard. 2009. The internal classification of Chadic Biu-Mandara, Topics in Chadic Linguistics, vol. VI, 67-84. Koln: Rudiger Koppe. ISBN 978-3-89645-526-0"
23937,23937,Afro-Asiatic: Blench 2006,Yes,summary,,23937,,Africa,Alternative_Names;Comment;Status,"Blench, Roger. 2006. The Afro-Asiatic Languages: Classification and Reference List, ms."
23958,23958,"Formosan, subtree of Austronesian: Li 2008",Yes,summary,,23958,,Pacific,Alternative_Names;Comment;End_Date;Geography;Start_Date,"Li, Paul Jen-Kuei. 2008. Time perspective of Formosan Aborigines. In Roger  Blench, Marie  Lin, Ilia  Peiros, Malcolm D. Ross & Alicia  Sanchez-Mazas (eds.), Past Human Migrations in East Asia Matching archaeology, linguistics and genetics, 211-218. London and New York: Routledge: Taylor and Francis Group."
23959,23959,"Sara-Bongo-Baguirmien, subtree of Nilo-Saharan: Boyeldieu 2006",Yes,summary,,23959,,Africa,Alternative_Names;Comment;Geography,2006. Présentation des langues Sara-Bongo-Baguirmiennes.
23977,23977,"Proto-Austronesian: Greenhill, Gray 2009",Yes,summary,,23977,,Pacific,Alternative_Names;Comment;Geography,"Gray, Russell D. & Simon J. Greenhill. 2009. Austronesian language phylogenies: myths and misconceptions about Bayesian computational methods. In K. Alexander  Adelaar & Andrew K Pawley (eds.), Austronesian historical linguistics and culture history: a festschrift for Robert Blust, Pacific Linguistics, vol. 601, 1-23. Canberra: Pacific Linguistics."
23997,23997,Formosan subgroups of Austronesian: Blust 1996 and 1999,Yes,summary,,23997,,Pacific,Alternative_Names;Comment;Geography;Status,"Blust, Robert A. 1999. Subgrouping, Circularity and Extinction: Some Issues in Austronesian Comparative Linguistics, Selected Papers from the Eighth International Conference on Austronesian Linguistics, vol. 1, 31-94. Taipei, Taiwan: Symposium Series of the Institute of Linguistics (Preparatory Office)."
24058,24058,South American Unclassified Languages: Campbell and Grondona 2012,Yes,summary,,24058,,South America,Alternative_Names;Comment;Geography;Status,"Campbell, Lyle  & Verónica  Grondona. 2012. Classification of the indigenous languages of South America. In Lyle  Campbell, Verónica  Grondona & Hans Henrich Hock (eds.), The Indigenous Languages of South America: A Comprehensive Guide, 59-166. Berlin:  Mouton de Gruyter."
24060,24060,"Proto-Polynesian, a subtree of Austronesian: Pawley 1966, 1967",Yes,summary,,24060,,Pacific,Alternative_Names;Comment;Geography,"Pawley, Andrew K. 1966. Polynesian Languages: A Subgrouping Based on Shared Innovations in Morphology, The Journal of the Polynesian Society, no. 1 edn., vol. 75, 39-64. University of Auckland: The Polynesian Society. , Pawley, Andrew K. 1967. The Relationships of Polynesian Outlier Languages, The Journal of the Polynesian Society, no. 3 edn., vol. 76, 259-296. University of Auckland: The Polynesian Society."
24077,24077,Kra-Dai: Ostapirat 2005,Yes,summary,,24077,,Asia,Alternative_Names;Comment,"Ostapirat, Weera. 2005. Kra-Dai and Austronesian: Notes on phonological correspondences and vocabulary distribution. In Roger  Blench, Laurent  Sagart & Alicia  Sanchez-Mazas (eds.), The Peopling of East Asia: Putting together archaeology, linguistics and genetics, 107-131. New York: Routledge. ISBN 0-415-32242-1"
24099,24099,Proto-East Asian: Starosta 2005,Yes,summary,,24099,,Asia;Pacific,Alternative_Names;Comment;Geography;Start_Date,"Starosta, Stanley. 2005. Proto-East Asian and the Origin and Dispersal of the Languages of East and Southeast Asia and the Pacific. In Roger  Blench, Laurent  Sagart & Alicia  Sanchez-Mazas (eds.), The Peopling of East Asia: Putting together archaeology, linguistics and genetics, 182-197. New York: Routledge. ISBN 0-415-32242-1"
24117,24117,Proto-Polynesian: Marck 1999,Yes,summary,,24117,,Pacific,Alternative_Names;Comment;End_Date;Geography;Start_Date,"Marck, Jeffrey C. 1999. Revising Polynesian linguistic subgrouping and its culture history implications. In Roger  Blench & Matthew  Spriggs (eds.), Archaeolgy and Language IV: Language Change and Cultural Transformation, 95-122. London and New York: Routledge: Taylor & Francis Group."
24119,24119,Afrasian: Fleming 2006,Yes,summary,,24119,,Africa,Alternative_Names;Comment,"Fleming, Harold C. 2006. Ongota: A Decisive Language in African Prehistory. Wiesbaden: Harrassowitz Verlag. ISBN 3-447-05124-8"
24120,24120,Lisramic (Afroasiatic): Hodge 1976,Yes,summary,,24120,,Africa,Alternative_Names;Comment;Geography;Start_Date;Status,"Hodge, Carleton T. 1976. Lisramic (Afroasiatic): An Overview, The Non-Semitic Languages of Ethiopia, 43-66. East Lansing: African Study Center."
24121,24121,Afroasiatic: Ehret 2000,Yes,summary,,24121,,Africa,Alternative_Names;Comment,"Ehret, Christopher. 1995. Reconstructing Proto-Afroasiatic (Proto-Afrasian). Berkeley: University of California Press. ISBN 0-520-09799-8"
24123,24123,The Relation of Be to Tai: Hansell 1988,Yes,summary,,24123,,Asia,Alternative_Names;Comment,"Hansell, Mark. 1988. The Relation of Be to Tai: Evidence from Tones and Initials. In Jerold A. Edmondson & David B. Solnit, Comparative Kadai: Linguistic studies beyond Tai, 239-287. ISBN 0-88312-066-6"
24125,24125,Niger-Congo: Greenberg 1955,Yes,summary,,24125,Greenberg-1955-nc,Africa,Alternative_Names;Comment;Geography;Status,"Greenberg, Joseph H. 1955. The Niger Congo Family. In Joseph H. Greenberg, Studies in African Linguistics Classification, 6-23. New Haven: The Compass Publishing Company."
24138,24138,Fijian communalects: Geraghty 1983,Yes,summary,,24138,,Pacific,Alternative_Names;Comment;Geography,"Geraghty, Paul. 1983. The History of the Fijian Languages, 483. Honolulu: University of Hawaii Press."
24157,24157,Proto-Polynesian: Elbert 1953,Yes,summary,,24157,,Pacific,Alternative_Names;Comment,"Elbert, Samuel H. 1953. Internal Relationships of Polynesian Languages and Dialects, Southwestern Journal of Anthropology, no. 2 edn., vol. 9, 147-173."
24182,24182,Austronesian: Dyen 1965,Yes,summary,,24182,,Pacific,Comment,"Dyen, Isidore. 1965. A Lexicostatistical Classification of the Austronesian Languages. Baltimore: Waverly Press, Inc."
