ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,MultiTree_Names
rkm_saf,Safané,,,,safa1244,,
mdws,Western Muskogean,,,,west2614,,Manding-West | West Mandekan | Western
mlq_nyo,Nyoxolonkan,,,,nyox1238,,
mlq_jah,mlq-jah,,,,,,
mlq_ken,Kenieba Maninka,,,,keni1246,,
xkg,Kagoro,,14.0546,-9.96404,kago1248,,Kagoro
mwk,Kita Maninkakan,,13.1798,-9.49151,kita1249,,"Kita Maninkakan | Maninka, Eastern | Maninkakan, Kita | malinké du sud"
mwk_ful,Fulanke,,,,fula1270,,
bof,Bolon,,11.8242,-4.75524,bolo1266,,Bolon
bof_whi,White Bolon,,,,whit1268,,
bof_bla,Black Bolon,,,,blac1270,,
jad,Jahanka,,11.5399,-12.7262,jaha1245,,Jahanka
skq,Sininkere,,13.7206,-0.78772,sini1242,,Sininkere
mkle,Mokole,,11.0438,3.05998,moko1243,,Mokole
llc,Lele (Guinea),,8.98043,-10.371,lele1266,,Lele
llc_kou,Kounte Lele,,,,koun1238,,
llc_yom,Yombiro Lele,,,,yomb1246,,
llc_kas,Kassadou Lele,,,,kass1249,,
llc_tan,Tangalto Lele,,,,tang1346,,
knk_bar,Barrawa,,,,barr1248,,
knk_nie,Nieni,,,,nien1238,,
knk_ney,Ney,,,,neyy1238,,
knk_mon,knk-mon,,,,,,
knk_man,Mankaliya,,,,mank1254,,
knk_sen,Sengbe,,,,seng1279,,
knk_sam,Sambaya,,,,samb1317,,
mfg,Mixifore,,10.6822,-14.385,mixi1241,,Mixifore | Mogofin
kke,Kakabe,,10.5962,-11.4418,kaka1265,,Kakabe
vaik,Vai-Kono,,,,vaik1238,,Vai-Kono
kno_cen,kno-cen,,,,,,
kno_nor,Northern Kono,,,,nort2821,,
jogj,Jogo-Jeri,,,,jogo1241,,Jogo-Jeri
jogo,Jogo,,,,jogo1242,,Jogo | Jᴐgᴐ
lig_gyo,Gyogo,,,,gyog1238,,
lig_nto,Ntoleh,,,,ntol1238,,
lig_dwe,Dwera,,,,dwer1238,,
lig_bun,Bungase,,,,bung1267,,
lig_atu,Atumfuor,,,,atum1238,,
tjn,Tonjon,,8.357,-4.40666,tonj1246,,Tonjon
jerj,jerj,,,,,,Jeri-Jalkuna
bxl,Jalkunan,,10.5426,-5.21959,jalk1242,,Jalkunan
yal_fir,Firia,,,,firi1238,,
yal_mus,Musaia,,,,musa1264,,
yal_sul,Sulima,,,,suli1238,,
swcm,Southwestern,,,,sout2717,,Southwestern | Southwestern Central-Southwestern Mande
loma,Loma (Côte d'Ivoire),,9.40172,-3.47051,loma1258,,Loma
lom_wub,Wubomai,,,,wubo1238,,
lom_giz,Liberian Gizima,,,,gizi1238,,
lom_bul,Buluyiema,,,,bulu1252,,
lom_bun,Gbunde,,,,bund1255,,
lom_zie,Ziema,,,,ziem1238,,
tod,Toma,,8.20383,-9.23439,toma1245,,Toma
mbdi,Mende (Sierra Leone),,7.90935,-10.9926,mend1266,,Mende-Bandi
bndi,Bandi,,7.73729,-10.1684,band1352,,Bandi
bza_hem,Hembeh,,,,hemb1243,,
bza_has,Hasala,,,,hasa1248,,
bza_tah,Tahamba,,,,taha1240,,
bza_wul,Wulukoha,,,,wulu1242,,
bza_waw,Wawana,,,,wawa1247,,
bza_luk,Lukasa,,,,luka1238,,
mdlk,Mende-Loko,,,,mend1265,,Mende-Loko
lok_lib,Libisegahun,,,,libi1245,,
lok_gbe,Gbendembu,,,,gben1242,,
lok_rib,Ribbi,,,,ribb1238,,
lok_ngo,Ngoahu,,,,ngoa1238,,
lok_lai,Laia,,,,laia1241,,
lok_nag,Nagbanmba,,,,nagb1238,,
lok_koy,lok-koy,,,,,,
lok_mag,Magbiambo,,,,magb1238,,
lok_san,lok-san,,,,,,
lok_buy,lok-buy,,,,,,
men_sew,Sewawa,,,,sewa1250,,
men_ko,men-ko,,,,,,
men_waa,Waanjama,,,,waan1239,,
men_kpa,men-kpa,,,,,,
knu,Kono (Guinea),,7.85002,-8.25793,kono1267,,Kono
biss,Bissa,,10.4257,-1.67332,biss1248,,Bissa
bib_ler,bib-ler,,,,,,
bib_bak,bib-bak,,,,,,
bib_bar,Baraka,,,,bara1365,,
bib_leb,Lebir,,,,lebi1240,,
samo,Kalamsé,,13.6106,-3.10033,kala1383,,Samo
sym,Maya Samo,,13.1811,-2.72732,maya1281,,"Samo, Maya | Sane, North-Eastern"
sym_kie,Kiembara,,,,kiem1238,,
sym_bou,Bounou,,,,boun1244,,
sym_ban,Bangassogo,,,,bang1362,,
sym_gom,Gomboro,,,,gomb1251,,
stj,Matya Samo,,13.1027,-3.25128,maty1235,,"Samo, Matya | Sane, Southern | Sã du Nord"
sbd_tom,sbd-tom,,,,,,
busa,Boko (Benin),,10.5189,3.71771,boko1266,,Busa
bus,Bokobaru,,9.52724,3.80058,boko1267,,Bokobaru
bus_vil,Village Bokobaru,,,,vill1241,,
bus_kai,Kaiama,,,,kaia1244,,
bqp_ill,Illo,,,,illo1238,,
bqp_new,New Busa,,,,newb1246,,
bqp_waw,bqp-waw,,,,,,
tye,Kyenga,,11.5953,3.58651,kyen1242,,Kyanga | Kyenga | Tyenga
sho,Shanga,,11.2752,4.41464,shan1282,,Shanga
nwab,nwab,,,,,,Nwa-Ben
wanm,Wan-Mwan,,,,wanm1243,,Wan-Mwan
wan_mia,Miamu,,,,miam1251,,
wan_kem,Kemu,,,,kemu1238,,
bngb,Ben-Gban,,,,beng1285,,Ben-Gban
ggu,Gban,,6.40859,-5.51851,gagu1242,,Gagu | Gban
ggu_nda,N'da,,,,ndaa1238,,
ggu_tuk,Tuka,,,,tuka1245,,
ggu_bok,Bokabo,,,,boka1250,,
ggu_bow,ggu-bow,,,,,,
grtr,grtr,,,,,,Dan-Guro | Guro-Tura | Kweni-Tura
tdmn,tdmn,,,,,,Tura-Dan-Mano
trdn,trdn,,,,,,Tura-Dan
daf,Dan,,7.22812,-8.24535,dann1241,,Dan
daf_gwe,Gweetaawu,,,,gwee1242,,
daf_upp,Upper Gio,,,,uppe1420,,
daf_riv,River Cess Gio,,,,rive1259,,
daf_low,Lower Gio,,,,lowe1406,,
neb_boo,Boo,,,,booo1257,,
neb_nao,Naò,,,,naoo1238,,
neb_gwe,Gwéò,,,,gweo1238,,
neb_gus,Guse,,,,guse1238,,
neb_yil,Yiligele,,,,yili1249,,
neb_waa,Wáádú,,,,waad1238,,
mano,Manumanaw Karen,,19.165,96.9531,manu1255,,Mano
gryo,Guro-Yaoure,,,,guro1247,,Guro-Yaoure | Guro-Yaure
yre,Yaouré,,6.95282,-5.57851,yaou1238,,Yaouré | Yaure | Yauré
yre_yaa,yre-yaa,,,,,,
yre_kla,Klan,,,,klan1243,,
yre_taa,Taan,,,,taan1239,,
yre_bho,Bhoo,,,,bhoo1238,,
yre_yoo,Yoo,,,,yooo1238,,
tldp,tldp,,,,,,Talodi Proper
ngde,Buram Hill Chain,,,,ngil1241,,Ngile-Dengebu
jle_mas,Masakin Gusar,,,,masa1302,,
jle_ahe,Aheima,,,,ahei1238,,
jle_dal,jle-dal,,,,,,
jle_mak,Masakin Tuwal,,,,masa1303,,
dec,Dagik,,10.583,29.9404,dagi1241,,Dagik | Dengebu
toch,Tocho,,10.8828,30.1567,toch1257,,Tocharian | Tocho
tqr,Torona,,11.1254,30.341,toro1251,,Torona
acz,Acheron,,10.8827,30.3187,ache1245,,Acheron
acz_eas,Eastern Acheron,,,,east2430,,
acz_wes,Western Acheron,,,,west2504,,
ndin,Nding,,10.2741,30.7306,ndin1245,,Nding
jmng,Tasomi-Tata,,10.6453,30.4815,talo1250,,Jomang
tgem,Lafofa,,10.3357,30.7331,lafo1243,,Tegem | Tegem-Amira
laf_jet,laf-jet,,,,,,
laf_laf,laf-laf,,,,,,
kcr_kid,Kiddu,,,,kidd1235,,
kcr_kir,Kirkpong,,,,kirk1236,,
kcr_kar,Karoka,,,,karo1251,,
kcr_kat,Kateik,,,,kate1235,,
kcr_bom,Bombori,,,,bomb1239,,
kcr_jul,kcr-jul,,,,,,
kcr_kol,Koldrong,,,,kold1235,,
wcnh,wcnh,,,,,,West-Central Heiban
chei,chei,,,,,,Central Heiban | Central West-Central Heiban
ebll,ebll,,,,,,Ebang-Logol
eblr,Ebang-Laru,,,,eban1242,,Ebang-Laru
lro_tun,Tunduli,,,,tund1257,,
lro_lar,lro-lar,,,,,,
utro,Otoro,,11.1187,30.573,otor1240,,Utoro
otr_dug,Dugujur,,,,dugu1250,,
otr_duk,Dukwara,,,,dukw1238,,
otr_dog,Dogoridi,,,,dogo1297,,
otr_dor,Dorobe,,,,doro1263,,
logo,Logol,,10.98053,31.12359,logo1262,,Logol
lof,Logol,,10.98053,31.12359,logo1262,,Logol
rere,Koalib-Rere,,11.69648,30.47166,koal1240,,Rere
kib_nge,Ngemere,,,,ngem1256,,
kib_ngi,Nginyukwur,,,,ngin1245,,
kib_ngq,Nguqwurang,,,,nguq1238,,
kib_ngr,Ngirere,,,,ngir1247,,
kib_ngu,Ngunduna,,,,ngun1273,,
shrb,Cerumba,,,,ceru1238,,Shirumba
shw_nda,Ndano,,,,ndan1242,,
shw_sha,Shabun,,,,shab1253,,
shw_cer,Cerumba,,,,ceru1238,,
wwch,Western Heibanic,,,,west2503,,West Heiban | Western West-Central Heiban
tic_tie,Tira El Akhdar,,,,tira1255,,
tic_tim,Tira Mandi,,,,tira1256,,
tic_tir,Tira Lumum,,,,tira1257,,
tic_kin,Kinderma,,,,kind1236,,
mor_umg,Umm Gabralla,,,,ummg1238,,
mor_umm,Umm Dorein,,,,ummd1238,,
mor_nde,Nderre,,,,nder1246,,
mor_wer,Werria,,,,werr1238,,
mor_nub,Nubwa,,,,nubw1238,,
mor_ulb,Ulba,,,,ulba1238,,
mor_lai,Laiyen,,,,laiy1245,,
ehei,Eastern Heibanic,,,,east2429,,Eastern Heiban
fuj_kau,Kau,,,,kauu1239,,
fuj_nya,Nyaro,,,,nyar1248,,
wrn,Warnang,,10.594,31.1574,warn1244,,Warnang
tag_mor,Moreb,,,,more1254,,
tag_tag,tag-tag,,,,,,
tie,Tingal,,12.1797,31.1244,ting1253,,Tingal
unnc,unnc,,,,,,Unclassified Niger-Congo | Unclassified Niger-Congo languages
mka,Mbre,,8.20929,-5.72944,mbre1244,,Bɛrɛ | Mbre
kark,Karekare,,12.5176,10.8732,kare1348,,Karekare | Karok | Karokan Isolate | Karuk | Quoratean
lut_nor,lut-nor,,,,,,
fla_pen,fla-pen,,,,,,
oka_met,oka-met,,,,,,
cow,Cowlitz,,46.4167,-122.917,cowl1242,,Cowlitz
lut_sko,lut-sko,,,,,,
str_sho,str-sho,,,,,,
hur_nan,hur-nan,,,,,,
str_smu,str-smu,,,,,,
slh_sno,slh-sno,,,,,,
slh_puy,slh-puy,,,,,,
oka_col,oka-col,,,,,,
col_wen,col-wen,,,,,,
oka_san,oka-san,,,,,,
til_neh,til-neh,,,,,,
hur_cow,hur-cow,,,,,,
hur_tai,hur-tai,,,,,,
lut_ski,lut-ski,,,,,,
twa_sko,Skokomish,,,,skok1240,,
slh_nis,slh-nis,,,,,,
hur_sum,hur-sum,,,,,,
col_nic,col-nic,,,,,,
str_sam,Samish,,,,sami1249,,
01d,01d,,,,,,Sans Puell
slh_sah,slh-sah,,,,,,
01b,01b,,,,,,Queptlmamish
hur_isl,hur-isl,,,,,,
hur_dow,hur-dow,,,,,,
cjh_sat,cjh-sat,,,,,,
slh_suq,slh-suq,,,,,,
ptw,Pentlatch,,49.1936,-124.689,pent1242,,Pentlatc | Pentlatch
shs_thp,"shs, thp",,,,,,
01c,01c,,,,,,Sacumehu
sno,Snohomish,,47.9341,-122.138,snoh1241,,Snohomish
ska,Skagit,,48.5314,-121.991,skag1239,,Skagit
slh_skt,slh-skt,,,,,,
qun,Quinault,,47.4214,-124.16,quin1251,,Queniut | Quinault
nok,Nooksack,,48.2201,-121.973,nook1247,,Nooksack | Nootsack | Nuksahk
slh_duw,slh-duw,,,,,,
lkt_unc,lkt-unc,,,,,,
lkt_san,lkt-san,,,,,,
lkt_two,lkt-two,,,,,,
lkt_bla,lkt-bla,,,,,,
lkt_min,lkt-min,,,,,,
lkt_oga,lkt-oga,,,,,,
plj_bar,Baram,,,,bara1394,,
gji_gej,gji-gej,,,,,,
say_zaa,say-zaa,,,,,,
zaz_zar,zaz-zar,,,,,,
zaz_bot,zaz-bot,,,,,,
zua_zee,zua-zee,,,,,,
grd,Guruntum-Mbaaru,,9.87332,10.162,guru1271,,Gurdung | Guruntum | Guruntum-Mbaaru
grd_kar,Karakara,,,,kara1505,,
grd_doo,grd-doo,,,,,,
grd_gar,grd-gar,,,,,,
grd_gay,Gayar,,,,gaya1251,,
grd_mba,Mbaaru,,,,mbaa1250,,
grd_kuu,Kuuku,,,,kuuk1242,,
tak,Tala,,10.233,9.85457,tala1295,,Tala
wchk,wchk,,,,,,West Chadic B.3 Eastern
jmi_zum,jmi-zum,,,,,,
bux,Boghom,,9.49679,10.11454,bogh1241,,Bogham | Boghom | Boghum | Burma
kkr,Kir-Balar,,10.1456,9.77003,kirb1236,,Kiir | Kir | Kir-Balar | Kir-Ɓala
kkr_bal,kkr-bal,,,,,,
kkr_kir,kkr-kir,,,,,,
mkf_fai,Faishang,,,,fais1241,,
mkf_fed,Federe,,,,fede1238,,
mkf_dem,Demshin,,,,dems1243,,
mkf_fur,Fursum,,,,furs1241,,
mkf_gal,mkf-gal,,,,,,
ajw,Ajawa,,10.21,9.89205,ajaw1236,,Ajawa
bade,bade,,,,,,Bade Proper | Ngizim-Bade
bde_sou,Southern Bade,,,,sout3053,,
bde_gas,Gashua Bade,,,,gash1250,,
bde_wes,Western Bade,,,,west2711,,
duwa,Duwai,,12.803,11.3367,duwa1244,,Duwai
wchc,wchc,,,,,,West Chadic A.1
gwn_sou,Gwandara Southern,,,,gwan1269,,
gwn_kor,Gwandara Koro,,,,gwan1273,,
gwn_eas,Gwandara Eastern,,,,gwan1271,,
gwn_git,Gwandara Gitata,,,,gwan1272,,
gwn_nim,Nimbia,,,,nimb1261,,
gwn_kar,Gwandara Karashi,,,,gwan1270,,
hau_eas,Eastern Hausa,,,,east2650,,
hau_kan,hau-kan,,,,,,
hau_kat,hau-kat,,,,,,
hau_had,hau-had,,,,,,
hau_kur,Kurfey,,,,kurf1238,,
hau_dam,Damagaram,,,,dama1277,,
hau_daw,Dawra,,,,dawr1243,,
hau_wes,Western Hausa,,,,west2719,,
hau_zam,hau-zam,,,,,,
hau_kas,hau-kas,,,,,,
hau_gob,hau-gob,,,,,,
hau_keb,hau-keb,,,,,,
hau_ada,hau-ada,,,,,,
hau_sok,hau-sok,,,,,,
hau_nor,North Hausa,,,,nort3050,,
hau_are,hau-are,,,,,,
hau_arw,hau-arw,,,,,,
hau_ade,Aderawa,,,,ader1239,,
hau_gay,hau-gay,,,,,,
wche,wche,,,,,,West Chadic A.3
kwl_kwa,Kwagallak,,,,kwag1238,,
kwl_kof,kwl-kof,,,,,,
cky,Cakfem-Mushere,,9.00924,9.16071,cakf1236,,Cakfem-Mushere
cky_kad,cky-kad,,,,,,
cky_jaj,cky-jaj,,,,,,
sur_pan,Panyam,,,,pany1246,,
anc_hil,Hill Angas,,,,hill1255,,
anc_pla,Plain Angas,,,,plai1263,,
angc,angc,,,,,,Angas Proper 2 | Group 2
mtl_mon,mtl-mon,,,,,,
mtl_bal,Baltap-Lalin,,,,balt1262,,
fie,Fyer,,9.49936,9.29503,fyer1241,,Fyer
cla_bok,Bokkos,,,,bokk1242,,
kul_kam,Kamwai-Marhai,,,,kamw1240,,
kul_tof,Tof,,,,toff1238,,
kul_ric,Richa,,,,rich1238,,
wchd,wchd,,,,,,Bole-Tangale | West Chadic A.2
dbb,Deno,,10.63147,10.43937,deno1239,,Deno
nmi,Nyam,,9.18024,10.83652,nyam1285,,Nyam
bol_fik,Fika,,,,fika1238,,
bol_bar,bol-bar,,,,,,
gea_gam,Gamsawa,,,,gams1239,,
gea_sum,Sum,,,,summ1239,,
gea_duu,Duurum,,,,duur1238,,
kof,Kubi,,10.6274,10.2746,kubi1239,,Kubi
kai_kwa,Kwarta Mataci,,,,kwar1243,,
kai_jal,Jalalam,,,,jala1241,,
kai_bir,Birkai,,,,birk1246,,
bvh,Bure,,10.4603,10.4554,bure1242,,Bure
tngl,Tangale,,9.75444,11.3228,nucl1696,,Tangale
dera,Dera (Indonesia),,-3.52309,140.947,dera1245,,Dera
kna_she,Shellen,,,,shel1247,,
tanp,tanp,,,,,,Tanagale Proper | Tangale Proper
piy_piy,piy-piy,,,,,,
piy_kwo,Kwonci,,,,kwon1238,,
tan_bil,Biliri,,,,bili1259,,
tan_tur,Ture,,,,ture1239,,
tan_kal,Kaltungo,,,,kalt1239,,
tan_sho,Shongom,,,,shon1256,,
dzd,Daza,,10.30573,10.73936,daza1244,,Bole | Daza
ldd,Luri,,10.059,9.59745,luri1256,,Luri
echh,Gabri,,9.33955,16.623,gabr1253,,East Chadic A.2 2 | Gabri | Group 2
gab_dar,gab-dar,,,,,,
tng_moo,Moonde,,,,moon1238,,
tng_tob,tng-tob,,,,,,
echf,Nancere,,9.31975,16.1282,nanc1253,,East Chadic A.2 1 | Group 1 | Nancere
kqp,Kimre,,9.42071,16.9423,kimr1241,,Kimré
kqp_bur,Buruwa,,,,buru1318,,
kqp_kim,kqp-kim,,,,,,
kvi_gay,kvi-gay,,,,,,
kvi_alo,Aloa,,,,aloa1239,,
kvi_tch,Tchagin,,,,tcha1244,,
kvi_kwa,kvi-kwa,,,,,,
kvi_kaw,Kawalké,,,,kawa1287,,
kvi_min,Mindéra,,,,mind1262,,
kvi_mob,Mobou,,,,mobo1238,,
echd,Miltu,,10.2347,17.4126,milt1241,,East Chadic A.1 2 | Group 2 | Miltu
bvf,Boor,,10.0904,17.5648,boor1242,,Boor
echc,Somrai,,9.65897,16.6784,somr1248,,East Chadic A.1 1 | Group 1 | Sibine
ndm_nda,Ndam-Ndam,,,,ndam1253,,
ndm_dik,Ndam Dik,,,,ndam1252,,
tmc_tum,tmc-tum,,,,,,
mvh,Mire,,9.69132,16.9932,mire1238,,Mire | Mulgi
bva_kom,bva-kom,,,,,,
bva_sak,Jalking,,11.142643,18.139694,saka1296,,
bva_jal,Jalkiya,,,,jalk1246,,
bva_gui,Giliya,,,,guil1240,,
sok_sok,sok-sok,,,,,,
tax,Tamki,,11.4926,18.2295,tamk1242,,Tamki | Temki
daa_eas,East Dangaleat,,,,east2637,,
daa_cen,Central Dangaleat,,,,cent2187,,
mou_dle,Mogum Déle,,,,mogu1253,,
mou_kof,mou-kof,,,,,,
mou_urm,Mogum Urmi,,,,mogu1252,,
mou_dig,mou-dig,,,,,,
mou_jeg,mou-jeg,,,,,,
mmy_gam,Gamiya,,,,gami1251,,
mmy_dam,Dambiya,,,,damb1250,,
mmy_mig,mmy-mig,,,,,,
jeu,Jonkor Bourmataguil,,11.5034,19.0954,jonk1238,,Djonkor Bourmataguil | Jankor | Jonkor Bourmataguil | Karakir
jeu_dou,jeu-dou,,,,,,
jeu_mus,jeu-mus,,,,,,
bid_jek,Jekkino,,,,jekk1238,,
bid_big,Bigawguno,,,,biga1242,,
bid_gar,Garawgino,,,,gara1267,,
bid_obo,Oboyguno,,,,oboy1238,,
bid_nal,Nalguno,,,,nalg1238,,
muj,Mabire,,11.698,18.6282,mabi1242,,Mabire
ubi,Ubi,,11.8006,18.558,ubii1238,,Ubi
btf_abg,Abgue,,,,abgu1238,,
btf_agr,Agrab,,,,agra1238,,
btf_dug,btf-dug,,,,,,
btf_eas,Eastern Birgit,,,,east2639,,
zrn,Zirenkel,,12.2275,18.5374,zire1244,,Zirenkel
moz_mez,Mezimko,,,,mezi1238,,
moz_seg,Seginki,,,,segi1242,,
moz_mok,moz-mok,,,,,,
moz_mor,Moriko,,,,mori1277,,
moz_gug,Gugiko,,,,gugi1238,,
moz_dol,Doliki,,,,doli1242,,
bta_wad,bta-wad,,,,,,
bta_rib,Ribaw,,,,riba1250,,
bta_jir,Jirai,,,,jira1247,,
bta_gar,bta-gar,,,,,,
bta_kob,Kobotachi,,,,kobo1254,,
bta_nde,Ndeewe,,,,ndee1246,,
nja_mag,Magara,,,,maga1269,,
nja_mai,Maiha,,,,maih1239,,
nja_ngg,Nggwoli,,,,nggw1243,,
nja_hol,nja-hol,,,,,,
nja_hoo,Hoode,,,,hood1240,,
nja_ded,Dede,,,,dede1238,,
nja_pak,Paka,,,,paka1255,,
nja_lov,Lovi,,,,lovi1238,,
nja_mut,Mutidi,,,,muti1238,,
nja_rog,Rogede,,,,roge1238,,
fli_bwe,fli-bwe,,,,,,
fli_hul,fli-hul,,,,,,
fli_mad,fli-mad,,,,,,
fli_vin,fli-vin,,,,,,
jim_dji,Djimi,,,,djim1239,,
jim_wad,jim-wad,,,,,,
jim_jim,Jimo,,,,jimo1235,,
jim_mal,jim-mal,,,,,,
bcy_opa,Opalo,,,,opal1238,,
bcy_wad,Wa-Duku,,,,wadu1238,,
bcy_mul,Mulyen,,,,muly1238,,
gdu_kum,Kumbi,,,,kumb1278,,
glav,Glavda,,11.1334,13.8652,glav1244,,Glavda
glw_bok,glw-bok,,,,,,
glw_gla,glw-gla,,,,,,
glw_ngo,glw-ngo,,,,,,
cie,Cineni,,11.1319,13.8187,cine1238,,Cineni
gdf_gud,gdf-gud,,,,,,
manr,Mandara,,-2.7828,151.956,mand1440,,Mandara
mfi_jam,Jampalam,,,,jamp1241,,
mfi_zio,Ziogba,,,,ziog1238,,
mfi_kir,Kirawa,,,,kira1252,,
mfi_wan,mfi-wan,,,,,,
mfi_gwa,Gwanje,,,,gwan1267,,
mfi_mur,mfi-mur,,,,,,
mfi_mas,Masfeima,,,,masf1235,,
mfi_maz,Mazagwa,,,,maza1303,,
mfi_kam,Kamburwama,,,,kamb1315,,
podo,Parkwa,,11.0206,14.0964,park1239,,Podoko
hia_sou,hia-sou,,,,,,
hia_ghu,hia-ghu,,,,,,
hia_nor,North Laamang,,,,nort3048,,
hia_leg,hia-leg,,,,,,
hia_dzu,hia-dzu,,,,,,
hia_zal,hia-zal,,,,,,
hia_cen,Central Laamang,,,,cent2190,,
hia_dli,hia-dli,,,,,,
vem_mab,vem-mab,,,,,,
xed_tur,Tur,,,,turr1244,,
kvj_psi,Kamu,,-13.5393,131.098,kamu1258,,
kvj_wul,kvj-wul,,,,,,
kvj_zle,Zlenge,,,,zlen1238,,
hig_nka,hig-nka,,,,,,
hig_til,hig-til,,,,,,
hig_hum,hig-hum,,,,,,
hig_sin,hig-sin,,,,,,
hig_mod,hig-mod,,,,,,
hig_fut,hig-fut,,,,,,
bcw_gam,Gamboura,,,,gamb1258,,
bcw_gil,Gili,,,,gili1246,,
mrt_gul,Gulak,,,,gula1275,,
mrt_mul,mrt-mul,,,,,,
mrt_wur,Wurga,,,,wurg1238,,
mrt_las,Lassa,,,,lass1239,,
mfm_hil,mfm-hil,,,,,,
mfm_wam,mfm-wam,,,,,,
hbb_luw,Luwa,,,,luwa1242,,
bwr_hyi,Hyil Hawul,,,,hyil1238,,
bwr_pel,bwr-pel,,,,,,
kso,Kofa,,9.76068,12.8757,kofa1236,,Kofa
meq_dug,Dugur,,,,dugu1258,,
giz_mim,Mi Mijivin,,,,mimi1245,,
giz_rum,Rum,,,,rumm1238,,
maf_cen,Central Mafa,,,,cent2189,,
maf_mok,maf-mok,,,,,,
maf_moo,maf-moo,,,,,,
maf_ouz,maf-ouz,,,,,,
maf_koz,maf-koz,,,,,,
maf_lda,maf-lda,,,,,,
maf_eas,East Mafa,,,,east2648,,
maf_sou,maf-sou,,,,,,
maf_rou,maf-rou,,,,,,
maf_wes,West Mafa,,,,west2706,,
maf_mag,maf-mag,,,,,,
maf_mav,maf-mav,,,,,,
maf_maf,maf-maf,,,,,,
mfj_muh,Muhura,,,,muhu1241,,
mfj_mef,mfj-mef,,,,,,
mfj_ser,Serak,,,,sera1269,,
mfj_shu,Shugule,,,,shug1252,,
mfk_waz,Wazan,,,,waza1238,,
mfk_dou,Douroun,,,,dour1242,,
mlr_ndr,mlr-ndr,,,,,,
mlr_may,mlr-may,,,,,,
mlr_hur,mlr-hur,,,,,,
mif_zid,Zidim,,,,zidi1238,,
mif_mas,Massagal,,,,mass1267,,
mif_nje,Njeleng,,,,njel1238,,
mif_dim,Dimeo,,,,dime1245,,
mif_mok,Mokong,,,,moko1254,,
mif_gud,Gudur,,,,gudu1251,,
gnd_gem,Gemzek,,,,gemz1238,,
gnd_zul,Zulgo,,,,zulg1243,,
dme_mik,Mikere,,,,mike1242,,
hna_bes,Besleri,,,,besl1239,,
hna_jin,Jingjing,,,,jing1267,,
hna_gam,Gamdugun,,,,gamd1238,,
dbq_pol,Pologozom,,,,polo1246,,
dbq_niv,Nive,,,,nive1238,,
dkx,Mazagway,,10.175,13.6873,maza1304,,Mazagway | Musgoy
dkx_kol,dkx-kol,,,,,,
xmd,Mbedam,,10.466,13.9322,mbed1242,,Mbedam | Mbudum | Mbədam
ttr_bur,Bura Kokura,,,,bura1293,,
gqa_gaa,gqa-gaa,,,,,,
mpi_bod,mpi-bod,,,,,,
mpi_wou,Woulki,,,,woul1238,,
mpi_dig,Digam,,,,diga1245,,
mpi_mpa,mpi-mpa,,,,,,
mpi_mak,mpi-mak,,,,,,
mxf_dro,Dro,,,,droo1238,,
mxf_mal,mxf-mal,,,,,,
mxf_mar,mxf-mar,,,,,,
mxf_gou,mxf-gou,,,,,,
mxf_wal,mxf-wal,,,,,,
mxf_dou,Douguia,,,,doug1242,,
msv,Maslam,,12.1918,14.8873,masl1241,,Maslam
msv_sao,msv-sao,,,,,,
msv_mas,msv-mas,,,,,,
kqx_mse,kqx-mse,,,,,,
kqx_gaw,Gawi,,,,gawi1244,,
kqx_kab,Kabe,,,,kabe1249,,
kqx_kal,kqx-kal,,,,,,
kqx_hou,Houlouf,,,,houl1238,,
kot_log,Logone-Birni,,,,logo1274,,
kot_gan,Logone-Gana,,,,logo1273,,
jina,Jina,,11.3555,14.9611,jina1244,,Jina | Mida'a
jia_jin,jia-jin,,,,,,
jia_mux,jia-mux,,,,,,
jia_mae,jia-mae,,,,,,
jia_tch,jia-tch,,,,,,
jia_sar,jia-sar,,,,,,
xmj_maj,xmj-maj,,,,,,
xmj_kaj,Kajire-'dulo,,,,kaji1238,,
xmj_hwa,Hwalem,,,,hwal1242,,
budu,Buduma,,13.0692,14.4492,budu1265,,Buduma | Yedina
bdm_sou,Southern Buduma,,,,sout3052,,
bdm_bud,bdm-bud,,,,,,
bdm_nor,Northern Buduma,,,,nort3049,,
jie,Jilbe,,11.7992,14.5794,jilb1238,,Jilbe
mug_muz,Muzuk,,,,muzu1238,,
mug_lug,mug-lug,,,,,,
mug_man,mug-man,,,,,,
mug_ngi,mug-ngi,,,,,,
mug_bee,Beege,,,,beeg1236,,
mug_mpu,Mpus,,,,mpus1238,,
gid_lam,Lam,,,,lamm1244,,
zim_ber,Bero,,,,bero1246,,
zim_zam,Zamre,,,,zamr1238,,
mcn_cen,Central Masa,,,,cent2188,,
mcn_win,mcn-win,,,,,,
mcn_giz,mcn-giz,,,,,,
mcn_bon,Bongor,,,,bong1298,,
mcn_bud,Budugum,,,,budu1264,,
mcn_bug,Bugudum,,,,bugu1248,,
mcn_wes,West Masa,,,,west2705,,
mcn_yag,mcn-yag,,,,,,
mcn_wal,mcn-wal,,,,,,
mcn_dom,mcn-dom,,,,,,
mcn_gum,Gumay,,,,guma1259,,
mcn_ham,mcn-ham,,,,,,
lme_lam,lme-lam,,,,,,
lme_doe,lme-doe,,,,,,
mse_bon,Bongor-Jodo-Tagal-Berem-Gunu,,,,bong1299,,
mse_lew,Lew,,,,leww1238,,
